processing_time,time
0.00019200017066722808,0.00347733642429926
0.00015333346962975725,0.0027120024106688234
0.00018800016711129075,0.002959113741434649
0.0001706668183709681,0.002548891154569688
0.0001826668290370037,0.003113780545582756
0.0001528890247906034,0.0025951134178789914
0.0001480001315554702,0.002683557940940773
0.00015066680059216964,0.0026426690157057564
0.00019244461550638192,0.002740891325236916
0.00017022237353092606,0.002384446563953091
0.00015288902478971522,0.002587557855607159
0.0004475559533831941,0.0029186692610387865
0.00021333352296348806,0.0025835578520512215
0.00015555569382641465,0.00318978061313846
0.00020933351940755074,0.0034582252961996574
0.00015422235930806494,0.00275289133590384
0.0001502223557530158,0.002763113567212372
0.00024622244108662983,0.00266622459220045
0.0003328891847900195,0.003017780460249142
0.00017466682192601724,0.0028226691757060607
0.0001537779144689111,0.002612446766619314
0.00015422235930895312,0.0026960023964459623
0.0003115558324937595,0.0030791138481012226
0.00030000026666687774,0.004016003569780935
0.00041333370074081444,0.0028275580689403057
0.00017377793224682136,0.0031071138729901193
0.00015466680414810696,0.0025995578662731944
0.00015066680059305781,0.0024013354678533716
0.00015111124543221166,0.002873780332248721
0.0001586668077040443,0.002553780047804821
0.0001502223557530158,0.0026102245424217685
0.00020488907101245957,0.0027924469266196184
0.00015511124898814899,0.002575557844941123
0.0001493334660747081,0.002869780328693672
0.0001706668183700799,0.0025622244997549615
0.00015466680414810696,0.003146225018866744
0.00024400021688908424,0.002740446880397762
0.00017288904256851367,0.0032173361931882027
0.00015377791446979927,0.0027537802255830357
0.00016800014933338048,0.00287955811516305
0.00018711127743209488,0.0028120024995574866
0.0001848890532345493,0.0026048912043474814
0.00032400028799983716,0.0025724467310634935
0.00015422235930895312,0.0026315578947180285
0.00016800014933338048,0.0028195580618293192
0.00015066680059216964,0.0027795580262734987
0.00017644460128440898,0.0026795579373848355
0.00017377793224682136,0.002665780147360408
0.00031555583604969684,0.0025733356207426894
0.00020800018488831284,0.0026577801402485335
0.0001564445835064987,0.0027422246597552657
0.0002911113698766954,0.002852891424792503
0.0003293336260750124,0.0029720026417798806
0.0001502223557530158,0.002383113229433853
0.00017200015288842962,0.0028462247521998663
0.00046355596760516704,0.00308311385165716
0.00017688904612356282,0.002692002392890913
0.00015066680059305781,0.0026560023608901417
0.00015511124898814899,0.002878669225482966
0.00015466680414810696,0.0025995578662723062
0.00025333355851842043,0.0027155579693847187
0.00022711131298791543,0.0029875582111618115
0.000544889373236046,0.003182225050865739
0.00015333346962975725,0.0026208912185694544
0.00019866684325897666,0.0026537801366934843
0.0005662227255314178,0.0025137800122490006
0.00015422235930806494,0.002676446823507206
0.00024755577560497954,0.0027217801971382016
0.00033600029866676095,0.003024002688002625
0.00015466680414810696,0.0026751134889906325
0.00015200013511140753,0.0030675582822734526
0.00018711127743209488,0.002526668912594232
0.00017244459772847165,0.0026311134498779865
0.00015377791446979927,0.0027942247059762337
0.00017377793224859772,0.0024564466279528574
0.00016977792869177222,0.0025093355638539094
0.00015111124543132348,0.0029364470546191512
0.00027955580404892544,0.003258225118422331
0.0001995557329390607,0.00271866908326146
0.00021066685392590045,0.0034248919332373617
0.00020933351940755074,0.0027426691045953078
0.00014977791091297377,0.002954224848199516
0.0001706668183700799,0.0025586689410399543
0.0002448891065682801,0.0025515578236081637
0.0001493334660747081,0.002707113517432802
0.000398667021036303,0.0037395588796069745
0.0001484445763964004,0.002605780094025789
0.00026044467595021104,0.0025364466990644985
0.00046933375051771975,0.002512446677730651
0.00014977791091297377,0.002707557962272844
0.00018222238419696168,0.002537335588742806
0.00026888912790035135,0.002900891467458422
0.00015288902478971522,0.002565780058471745
0.00029066692503754155,0.002921335930075486
0.00015244457995144955,0.0027533357807421055
0.0002484446652850636,0.0024697799731363546
0.00021466685748272596,0.0025991134214340406
0.00014977791091475012,0.002795113595656318
0.00015333346962975725,0.0027768913572376874
0.0004960004408900431,0.0028777803358046583
0.00016177792157989757,0.002709780186471278
0.00017200015289020598,0.0026102245424226567
0.00037155588582749033,0.002500002222223685
0.00015466680414810696,0.002605780094025789
0.0001515556902713655,0.002777780246915995
0.00015777791802484842,0.0024653355247430397
0.00018888905679048662,0.002558224496198136
0.0002195557507160828,0.0026457801295816097
0.00015466680414810696,0.0025480022648913803
0.00016666681481503076,0.0025502244890880377
0.00017466682192512906,0.003046224929978081
0.00018488905323366112,0.0024302243824223524
0.00028488914212410066,0.0027320024284467337
0.0001515556902713655,0.0027702246846441625
0.00017688904612356282,0.00287955811516305
0.0002044446261741939,0.0025360022542244565
0.00038577812069107154,0.0028520025351141953
0.0001573334731848064,0.002606668983705873
0.00016488903545663902,0.002597780086915691
0.00015244457995144955,0.0028288914034586554
0.00020800018488742467,0.0025351133645461488
0.00015111124543132348,0.002666669037038716
0.0001524445799496732,0.002641335681188295
0.00022000019555612482,0.0033395585240505454
0.000155555693828191,0.0029782248695333635
0.0002760002453339183,0.003013780456694093
0.00015822236286311409,0.0026320023395580705
0.00027066690726051945,0.0027560024497805813
0.00015377791446979927,0.002870224773534602
0.00033600029866676095,0.003424003043559054
0.00015288902478971522,0.0025675578378301367
0.00018577794291374516,0.0024493355105192904
0.00020311129165406783,0.0028128913892366825
0.00015511124898814899,0.0027368913216800905
0.00014888902123466607,0.0026893357238542137
0.00016888903901168817,0.002858669207705944
0.00023333354073962198,0.0023928910159032313
0.00017066681837185627,0.002587557855607159
0.00015422235930806494,0.002468446638619781
0.00024044465817141258,0.0034800030933368475
0.00019200017066722808,0.0026275578911629793
0.0001884446119504446,0.0028497803109157616
0.00019688906390058492,0.002939113723657627
0.00015111124543132348,0.0025204466848425255
0.00015066680059305781,0.002847113641879062
0.0002328890959013563,0.002464446635064732
0.00015066680059305781,0.0025715578413834095
0.00020088906745741042,0.003462225299756483
0.00015466680414810696,0.0026484467986200855
0.00015111124543132348,0.00275155800138549
0.0003413336367401598,0.0037888922567930194
0.0003515558680486919,0.002859113652545986
0.0004808893163446015,0.0032391139903236166
0.00018488905323366112,0.0026902246135342978
0.00016755570449333845,0.0025520022684464294
0.00017111126321012193,0.002704002403557837
0.00017200015288842962,0.002847113641879062
0.0001693334838517302,0.002496002218668636
0.00040044480039469477,0.0030875583000504747
0.0002377779891364895,0.0025453355958529045
0.0002137779678026419,0.0026168912150144052
0.00015066680059305781,0.0025031133361004265
0.00016044458706154785,0.0025831134072120676
0.00015066680059305781,0.002560002275558304
0.00017244459772847165,0.0026560023608901417
0.00015466680414810696,0.0027284468697317266
0.0002688891279021277,0.002523113353879225
0.00017955571516026225,0.0026315578947180285
0.00015688902834476437,0.002651113467656785
0.00019422239486566184,0.0025364466990644985
0.00020088906745563406,0.003125336111411414
0.00015377791446979927,0.0027426691045953078
0.00017155570805016396,0.002650669022816743
0.000164444590616597,0.002822224730866907
0.0004644448572843629,0.0030688916167918023
0.00016177792157989757,0.0028417803038056633
0.00014844457639462405,0.002809335830519899
0.00032888918123497035,0.00313422500819982
0.00016977792869177222,0.002656891250570226
0.00015511124898814899,0.0027253357558532088
0.00027155579693882714,0.0025324466955094493
0.0001733334874085557,0.002595113417877215
0.00015111124543309984,0.002605335649185747
0.00015244457995144955,0.002659113474766883
0.00017511126676517108,0.0025862245210870327
0.00015111124543132348,0.003072891620348628
0.00017511126676517108,0.002666669037038716
0.00015066680059305781,0.0026964468412860043
0.0002755558004938763,0.0032928918159029763
0.00015377791446979927,0.002502224446422119
0.00016933348385350655,0.0027653357914090293
0.00015244457995144955,0.002883558118718099
0.0001502223557530158,0.0027800024711126525
0.00024133354785149663,0.0025515578236081637
0.00017688904612356282,0.00275155800138549
0.00017733349096360485,0.002717780193581376
0.00026311134498691047,0.0024555577382727733
0.00018177793935869602,0.0026951135067676546
0.00015466680414810696,0.0028297802931387395
0.0001684445941734225,0.0025137800122490006
0.00033333362962828517,0.003524892022126025
0.0001742223770868634,0.0025662245033100106
0.0001693334838517302,0.002608891207904307
0.00018622238775201083,0.002949335954966159
0.0002222224197545586,0.0027217801971382016
0.0001515556902713655,0.002832446962175439
0.00015688902834476437,0.002704002403557837
0.00015511124898814899,0.002494224439310244
0.00017288904256673732,0.002682669051262465
0.00016888903901346453,0.002650669022816743
0.0002755558004938763,0.0024937799944719785
0.000190666836147102,0.002773780243360946
0.00015288902478971522,0.002494224439310244
0.0001515556902713655,0.0031275583356080716
0.00015600013866645668,0.0028448914176806284
0.0003324447399499775,0.0029715581969398386
0.0001715557080483876,0.00291244703328708
0.00015377791446979927,0.00268711349965578
0.00016000014222150583,0.003098669421039091
0.00015688902834476437,0.0028942247948666733
0.00015111124543309984,0.0026222245530895805
0.00021200018844425017,0.0028942247948666733
0.00017911127032199659,0.0026368912327914273
0.00015288902478971522,0.002446668841482591
0.0004960004408882668,0.0029146692574837374
0.00018577794291374516,0.0025031133361004265
0.0002982224873093742,0.002556002272003255
0.0004391115014321656,0.00304044714706464
0.00014888902123466607,0.002650224577978477
0.00021288907812433422,0.0025040022257805106
0.00021555574716103365,0.0031102249868659726
0.00015511124898637263,0.0028831136738798335
0.00015066680059305781,0.002468002193779739
0.00020577796069076726,0.0031266694459279876
0.00024355577204815404,0.0025906689694839002
0.0004022225797530865,0.003082224961977076
0.00019777795358066896,0.0029457803962493756
0.00015288902478971522,0.0028942247948666733
0.0002488891101251056,0.002458224407311249
0.0002631113449886868,0.002660446809285233
0.00015600013866645668,0.0027031135138795293
0.0001502223557530158,0.0028782247806447003
0.00020800018488920102,0.0033875585667182406
0.0002315557613830066,0.0030942249726439996
0.00024044465817318894,0.0026368912327932037
0.0003337780744683272,0.003172891709237291
0.00017333348740677934,0.002591557859162208
0.0003444447506169013,0.002954669293039558
0.00016266681125820526,0.0028253358447436483
0.00015022235575479215,0.002537335588742806
0.00014977791091297377,0.0026960023964459623
0.0002960002631109404,0.0030160026808907503
0.00015688902834476437,0.002750224666865364
0.0001515556902713655,0.0025133355674089586
0.00014800013155635838,0.00280533582696485
0.00015377791446802291,0.0027604468981756725
0.00015377791446979927,0.0029564470723979497
0.0002875558111608001,0.0029160025920038635
0.00040400035911147825,0.003427558602274061
0.00015511124898637263,0.00253955781294124
0.00015111124543132348,0.0030248915776809326
0.0004560004053342226,0.0030062248944222603
0.00016666681481680712,0.0026675579267170235
0.00027377802113903726,0.002527113357434274
0.0003991114658781214,0.003227113979658469
0.0002106668539241241,0.0024826688734833624
0.00018133349452043035,0.002701780179357627
0.00015288902478971522,0.0026355578982730776
0.0002608891207920294,0.002685335720297388
0.00023200020622482498,0.002796002485332849
0.0003613336545207346,0.003091558303605524
0.0001484445763964004,0.0027457802184684965
0.00028577803180240835,0.002882224784197973
0.0002888891456791498,0.003396891908348465
0.00019600017422405358,0.0026280023360030214
0.00015155569027314186,0.002632002339556294
0.00041200036622157654,0.003152002801780185
0.00014888902123644243,0.002779113581436121
0.00014933346607648446,0.0027457802184684965
0.0006155561027192391,0.0031960028408910546
0.00015422235930628858,0.0025253355780776587
0.00021955575071430644,0.00328533625363292
0.0001884446119504446,0.0029657804140263977
0.00014711124187627433,0.002560891165238388
0.0001520001351131839,0.002669780150913681
0.00014933346607293174,0.00277111357432247
0.00023511132010156643,0.0025666689481482763
0.000388889234567813,0.0031635583676070667
0.00016888903901346453,0.002690224613530745
0.0001484445763964004,0.002928002602669011
0.00032977807091327804,0.0029733359763000067
0.0001742223770868634,0.0027151135245446767
0.00015955569737968744,0.002640891236350029
0.0003244447328398792,0.003066224947755103
0.00014800013155635838,0.0024888911012368453
0.00021155574360420815,0.002675557933827122
0.0003528892025670416,0.003725336644741617
0.0002222224197545586,0.002445335506962465
0.00015377791446979927,0.002874669221927917
0.0001542223593098413,0.0024688910834562705
0.0001662223699767651,0.0026337801189129095
0.00020222240197398378,0.0026408912363464765
0.0001546668041463306,0.0025497800442479956
0.00014933346607648446,0.0024240021546653168
0.00015066680059305781,0.0030093360082972254
0.0004275559356052838,0.002961780410473125
0.00014977791091297377,0.002725780200695027
0.0002026668468140258,0.002606224538865831
0.0001502223557530158,0.002835558076050404
0.00030400027022281506,0.002640002346669945
0.00018711127743031852,0.0025551133823249472
0.0001502223557530158,0.0034648919687931823
0.00015466680414988332,0.002700446844844606
0.00018000016000030428,0.0025244466883975747
0.0003373336331833343,0.0027075579622746204
0.00017333348740677934,0.00275155800138549
0.00015155569026958915,0.0024115576991654564
0.0003244447328398792,0.004202670402374764
0.0001746668219269054,0.00311244721106263
0.00025377800335846246,0.0025840022968921517
0.0001604445870597715,0.002841335858963845
0.00015466680414988332,0.0024822244286433204
0.00016400014577655497,0.002637780122469735
0.0001520001351131839,0.002988002656000077
0.00015511124898637263,0.0028066691614867523
0.00014977791091297377,0.002894224794864897
0.00015155569027314186,0.0029266692681524376
0.00015466680414988332,0.0027475579978286646
0.00020577796069076726,0.002539113368101198
0.00015155569027314186,0.002446224396642549
0.0003333336296300615,0.002833780296690236
0.0001520001351131839,0.002510668898370483
0.00014977791091297377,0.0028733358874113435
0.00016000014222328218,0.002651113467656785
0.00020977796424404005,0.0027555580049423156
0.0002808891385690515,0.0029120025884488143
0.00019555572938401156,0.002518668905480581
0.0001502223557530158,0.0026146689908159715
0.00018355571871708776,0.0027133357451845086
0.00015600013866645668,0.0025155577916073923
0.00015200013510963117,0.002856002538671021
0.00015511124898637263,0.0025693356171885284
0.00017288904257029003,0.00255911338587822
0.0001782223806436889,0.0028155580582769346
0.00023555576493805575,0.0024808910941231943
0.00015777791802307206,0.0027382246561984402
0.00015111124542954713,0.002730224649088342
0.0003528892025670416,0.003396891908348465
0.00019111128099069674,0.002532446695507673
0.00024133354785504935,0.002402224357535232
0.00043600038755542414,0.0027324468732849994
0.00015066680059305781,0.0027088912967911938
0.00017688904612356282,0.0024506688450394165
0.0002626669001486448,0.0029728915314599647
0.0001724445977266953,0.002468446638619781
0.00020933351940755074,0.0025240022435575327
0.00032800029155666266,0.003059558275161578
0.0002560002275586726,0.002553780047804821
0.00015111124543309984,0.0030715582858285018
0.00033022251575332007,0.0032293362038551265
0.0001746668219269054,0.0025942245281989074
0.0001524445799496732,0.003106669428149189
0.00017200015289020598,0.0031906695028176557
0.0001928890603437594,0.0028462247522007544
0.00015333346962975725,0.002863558100941077
0.0003333336296300615,0.0028071136063232416
0.00016800014933338048,0.003126669445926211
0.0001688890390099118,0.002764002456892456
0.00028000024888896746,0.003398225242868591
0.00015555569382996737,0.002829780293140516
0.00015377791446979927,0.0026880023893340876
0.00017555571160698946,0.002558668941038178
0.00015333346962975725,0.0026671134818769815
0.00015066680059305781,0.0027133357451880613
0.00018311127387349302,0.0024888911012368453
0.0003168891705698229,0.003500447555950359
0.00017555571160343675,0.002475557756053348
0.00018400016355357707,0.002459113296989557
0.0002906669250357652,0.0030897805242489085
0.00017111126321012193,0.002672446819953933
0.0002222224197545586,0.0028328914070137046
0.0003431114160967752,0.0026875579444975983
0.00023644465461458708,0.0026600023644469672
0.00018222238419696168,0.002690669058370787
0.0001564445835064987,0.0027413357700751817
0.0003226669534797111,0.0026684468163971076
0.00020888907456750871,0.002968891527903139
0.0003048891598993464,0.0026382245673133298
0.0001924446155037174,0.00262711344632649
0.0004435559498254804,0.0035968920861257914
0.000164444590616597,0.0026400023466663924
0.00015066680059305781,0.0029062248055318207
0.00015155569027314186,0.002783558029829436
0.00024133354785149663,0.0023662243255344606
0.00014977791091297377,0.0026302245601996788
0.00028800025600261847,0.003225780645138343
0.00015333346962975725,0.0028804470048413577
0.00018400016355712978,0.002393779905581539
0.00018755572227391326,0.0033213362856301387
0.0002826669179292196,0.002673335709634017
0.00015688902834654073,0.0026155578804960555
0.0001782223806436889,0.002591557859162208
0.0002328890959013563,0.0024617799660262563
0.00015733347318658275,0.002921335930075486
0.00022088908523443251,0.0025897800798055925
0.00023688909945818182,0.0027751135778792957
0.00024222243753158068,0.0028404469692873136
0.00017288904257029003,0.0024693355282963125
0.0004728893092362796,0.0029128914781253457
0.00019688906390058492,0.0029506692894827324
0.0002488891101215529,0.0027080024071146624
0.0002688891279021277,0.002960002631112957
0.0001524445799496732,0.002571113396545144
0.00029155581471584924,0.0034924475488438134
0.00015511124898637263,0.002481335538966789
0.0001484445763964004,0.002637780122469735
0.00016888903901346453,0.0028248913999036063
0.00018711127743031852,0.0026000023111123483
0.0001520001351131839,0.002604891204345705
0.00015111124543309984,0.0026631134783237087
0.0001546668041463306,0.0024986688877071117
0.00014888902123288972,0.0027297802042518526
0.00014888902123288972,0.0027488913323487907
0.0003324447399499775,0.0028142247237568085
0.00015155569027314186,0.002631557894716252
0.0001502223557530158,0.0027662246810891133
0.00016000014222328218,0.0029822248730866363
0.00017866682548373092,0.002500002222223685
0.0001586668077031561,0.0027946691508162758
0.00039422257264121185,0.0034417808371394187
0.00029022248019572316,0.002718224638421418
0.0002044446261741939,0.0025706689517086545
0.00020444462617064119,0.0028137802789167665
0.00014977791091297377,0.002528002247114358
0.0001502223557530158,0.0025897800798055925
0.00017600015644703149,0.002755558004938763
0.00014888902123644243,0.002783113584989394
0.0001546668041463306,0.0028191136169901654
0.00027777802469231005,0.0025924467488387393
0.0001502223557530158,0.0027471135529921753
0.00014977791091297377,0.002632446784396336
0.00033377807447010355,0.003003113780547295
0.00015777791802662477,0.0025822245175319836
0.00043422260819525604,0.0028137802789167665
0.00033377807447010355,0.003297336264299844
0.00015155569027314186,0.002533335585187757
0.00022800020266799947,0.002606668983705873
0.0002306668717046989,0.002524446688394022
0.0002746669108155686,0.0024302243824223524
0.00014800013155635838,0.002579113403655242
0.00015155569027314186,0.0027608913430121618
0.00015333346962975725,0.0027742246881992116
0.00024533355140832214,0.00244089105856915
0.00036800032711070685,0.0027644469017289452
0.00015377791446979927,0.00269911351032448
0.00015288902479326794,0.0029911137698803714
0.0004048892487880096,0.00347555864493998
0.0002084446297274667,0.0025440022613345548
0.00022622242330783138,0.0025813356278554522
0.0004728893092362796,0.003126669445926211
0.0002933335940724646,0.0026044467595092158
0.00021333352296082353,0.0026706690405973177
0.0002853335869623663,0.0035391142569913825
0.0001542223593098413,0.002580002293335326
0.00022933353718457283,0.0026884468341741297
0.00019955573293728435,0.0028506692005940693
0.00017155570805016396,0.002544891151011086
0.00020933351940755074,0.002597335642075649
0.00015333346962975725,0.0030115582324938828
0.0004026670245913522,0.0028840025635581412
0.00015288902478971522,0.0025164466812874764
0.00021111129876771884,0.002604891204345705
0.00016488903545663902,0.0028400025244472715
0.00017688904612356282,0.0027653357914090293
0.00014933346607293174,0.002381335450074573
0.0001524445799496732,0.0026093356527425726
0.00032400028799983716,0.0028586692077041675
0.00018577794291374516,0.0026400023466663924
0.00015288902478971522,0.0027920024817795763
0.0001844446083936191,0.002675557933827122
0.0001862223877537872,0.0026417801260265605
0.00015200013510963117,0.0026875579444975983
0.00047422264375285295,0.0031693361505205075
0.0002106668539241241,0.0027133357451880613
0.00014933346607648446,0.0026284467808395107
0.0001764446012835208,0.003172002819557207
0.00015511124898637263,0.002626224556646406
0.00015288902478971522,0.002527113357434274
0.00017555571160343675,0.002692891282570997
0.00017955571516026225,0.0029128914781253457
0.00016266681125998161,0.0025822245175319836
0.00019511128454396953,0.003323114064990307
0.000164444590616597,0.0025666689481482763
0.00016311125610002364,0.002407557695605078
0.00021733352652120175,0.0025866689659252984
0.00015377791446979927,0.0027413357700751817
0.00015288902478971522,0.002389335457188224
0.00015066680059305781,0.002485779987360104
0.0003271114018765786,0.002915558147162045
0.00017600015644347877,0.0025742245104218853
0.00017333348740677934,0.0027413357700751817
0.00023200020622127226,0.0033271140685471323
0.00019600017422050087,0.002672446819953933
0.0002782224695323521,0.0026542245815335264
0.0001702223735335906,0.0024182243717554286
0.00020355573649410985,0.005049337821631639
0.00032533362251996323,0.0027257802006914744
0.00021333352296437624,0.0028586692077077203
0.0001786668254801782,0.002565780058471745
0.0001644445906201497,0.0024635577453828716
0.00036000032000060855,0.0032702251290892548
0.00022800020266799947,0.002829335848296921
0.000190666836147102,0.00242133548563217
0.00021288907812433422,0.0026280023360030214
0.00015200013510963117,0.0026204467737294124
0.00016711125965329643,0.0026164467701761396
0.0002520002240018471,0.0025813356278554522
0.00015200013510963117,0.002917335926522213
0.00015377791446979927,0.002829780293140516
0.00019288906034731212,0.002724446866174901
0.00014888902123644243,0.0027391135458785243
0.00015200013510963117,0.002696446841284228
0.00019200017066722808,0.002986224876643462
0.00015511124898637263,0.002782669140149352
0.00019955573293728435,0.00256133561007843
0.0001520001351131839,0.002623557887606154
0.0003351114089902296,0.0029711137521033493
0.00015200013510963117,0.002442224393089276
0.00019333350518380144,0.0026106689872626987
0.00016888903901346453,0.0026884468341741297
0.0001586668077031561,0.0027466691081485806
0.00016977792868999586,0.0028853358980747146
0.00016933348385350655,0.0032475584422719805
0.00015288902478971522,0.0027142246348681454
0.0002484446652850636,0.002841335858963845
0.0001546668041463306,0.0027546691152622316
0.00016977792868999586,0.0029746693108201328
0.0001524445799496732,0.0032737806878024855
0.00033777807802337634,0.0029377803891392773
0.0001524445799496732,0.0025484467097278696
0.00032355584316334784,0.0029644470795098243
0.00016088903190336623,0.0029377803891357246
0.00019111128099069674,0.003073780510025159
0.00022000019555790118,0.0025480022648913803
0.00014888902123288972,0.0028026691579299268
0.00016711125965329643,0.002691113503210829
0.000250666889481721,0.003218669527704776
0.00015555569382641465,0.0024315577169389258
0.0002364446546181398,0.0025831134072120676
0.0002226668645946006,0.0025657800584681922
0.0002222224197545586,0.0025400022577777293
0.00014800013155635838,0.0025942245281989074
0.0001484445763928477,0.0029506692894827324
0.000520000462220338,0.0025351133645443724
0.0001542223593098413,0.0025897800798055925
0.00016977792869354857,0.0031097805420294833
0.00015422235930628858,0.0030128915670175616
0.00017200015289020598,0.0024835577631634465
0.0002346668752615244,0.0031053360936326158
0.00016266681125998161,0.0025840022968921517
0.0001706668183700799,0.0025862245210852564
0.00022755575782795745,0.002702224624197669
0.00015466680414988332,0.002685335720297388
0.00014933346607293174,0.0025671133929883183
0.00015111124543309984,0.0029564470723961733
0.00024044465817141258,0.0025884467452854665
0.0001946668397039275,0.002520446684840749
0.0002408891030114546,0.002518668905484134
0.00015600013866645668,0.002460002186669641
0.00015377791446624656,0.0025635578342750875
0.0002124446332842922,0.0024222243753087014
0.00015066680059305781,0.0025497800442479956
0.00025155577915825234,0.002756891339458889
0.00015111124543309984,0.0027275579800516425
0.00017600015644347877,0.0024808910941231943
0.00039422257264476457,0.0030764471790618586
0.00015288902478971522,0.0026537801366934843
0.00015155569026958915,0.0029586692965963834
0.0003711114409874483,0.0028680025493379446
0.00020800018488742467,0.002651113467656785
0.0003008891563460736,0.00321955841738486
0.00015955569738324016,0.002785335809189604
0.00020222240197398378,0.0024982244428670697
0.00017333348741033205,0.003015113791214219
0.00024311132720811202,0.002640446791509987
0.00020133351229745244,0.0024577799624694308
0.00023911132365483923,0.003305780716249984
0.00014933346607293174,0.0026031134249890897
0.0002382224339783079,0.002465779969579529
0.0006146672130391551,0.002989335990523756
0.00015111124543309984,0.002888002567111414
0.0001502223557530158,0.0026484467986200855
0.0002928891492359753,0.0025493355994079536
0.00015377791446979927,0.0025151133467673503
0.00016755570449333845,0.0025568911616815626
0.00017688904612356282,0.002781780250469268
0.00015377791446979927,0.002604446759505663
0.00015066680059305781,0.002618668994372797
0.0002911113698758072,0.003045780485138039
0.00015511124898992534,0.0026013356456289216
0.00018355571871708776,0.0026271134463229373
0.00017022237353003788,0.002533335585187757
0.0001524445799496732,0.002779113581436121
0.00016133347673985554,0.002750669111705406
0.00017777793580364687,0.0029226692645920593
0.0002982224873093742,0.0025422244819779394
0.0001542223593098413,0.0026008912007924323
0.00024177799269153866,0.0026346690085929936
